gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,olid
4262,698037,JAC,GB,KOFF,0,6,2,3,5,10,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698038,JAC,GB,RUSH,1,35,2,3,5,10,14,1,2,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698039,JAC,GB,PASS,2,29,2,3,0,10,14,1,1,2,8,27,2,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698040,JAC,GB,PASS,3,31,2,2,31,10,14,1,1,1,10,38,2,1,0,0,0,1,0,0,0,0,0,0,2044
4262,698041,JAC,GB,PASS,4,8,2,2,0,10,14,1,1,1,10,48,3,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698042,JAC,GB,RUSH,5,33,2,1,52,10,14,1,1,1,10,78,4,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698043,JAC,GB,PASS,6,5,2,1,19,10,14,1,1,2,10,78,4,0,1,0,0,0,0,0,0,0,0,0,2044
4262,698044,JAC,GB,PASS,7,5,2,1,14,10,14,1,1,3,10,78,4,1,1,0,7,0,0,0,0,0,0,0,2044
4262,698045,JAC,GB,FGXP,7,3,2,1,9,17,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698046,GB,JAC,KOFF,0,6,2,1,9,14,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698047,GB,JAC,NOPL,0,20,2,1,9,14,17,1,1,1,10,25,2,1,0,0,0,0,0,1,0,0,0,0,2045
4262,698048,GB,JAC,PASS,1,20,2,1,2,14,17,1,1,1,10,55,3,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698049,GB,JAC,PASS,2,14,2,0,42,14,17,1,1,2,4,61,4,1,1,1,0,1,0,0,0,0,0,0,2045
4262,698050,GB,JAC,PASS,3,1,2,0,28,14,17,1,1,1,10,71,4,0,1,1,0,0,0,0,0,0,0,0,2045
4262,698051,GB,JAC,PASS,4,7,2,0,27,14,17,1,1,2,10,71,4,0,0,1,0,0,0,0,0,0,0,0,2045
4262,698052,GB,JAC,PASS,5,7,2,0,20,14,17,1,1,3,10,71,4,1,1,0,7,0,0,1,0,0,0,0,2045
4262,698053,GB,JAC,FGXP,5,3,2,0,13,21,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698054,JAC,GB,KOFF,0,6,2,0,13,17,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698055,JAC,GB,RUSH,1,25,2,0,13,17,21,1,1,1,10,25,2,0,0,0,0,0,0,0,0,0,0,0,2044
4262,698056,GB,JAC,KOFF,0,6,3,15,0,21,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698057,GB,JAC,NOPL,0,20,3,15,0,21,17,3,3,1,10,25,2,0,0,0,0,0,0,1,0,0,0,0,2045
4262,698058,GB,JAC,RUSH,1,35,3,15,0,21,17,3,3,1,15,20,1,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698059,GB,JAC,PASS,2,34,3,14,32,21,17,3,3,2,9,26,2,0,1,1,0,1,0,0,0,0,0,0,2045
4262,698060,GB,JAC,PASS,3,36,3,13,58,21,17,3,3,3,6,29,2,1,1,1,0,1,0,0,0,0,0,0,2045
4262,698061,GB,JAC,PASS,4,6,3,13,22,21,17,3,3,1,10,37,2,0,0,1,0,0,0,0,0,0,0,0,2045
4262,698062,GB,JAC,PASS,5,8,3,13,16,21,17,3,3,2,10,37,2,0,1,0,0,0,0,0,0,0,0,0,2045
4262,698063,GB,JAC,PASS,6,47,3,13,8,21,17,3,3,3,10,37,2,1,1,0,0,1,0,0,0,0,0,0,2045
4262,698064,GB,JAC,RUSH,7,37,3,12,21,21,17,3,3,1,10,69,4,0,1,1,0,1,0,0,0,0,0,0,2045
4262,698065,GB,JAC,PASS,8,4,3,11,44,21,17,3,3,2,9,70,4,0,1,0,0,0,0,0,0,0,0,0,2045
4262,698066,GB,JAC,PASS,9,20,3,11,40,21,17,3,3,3,9,70,4,1,1,0,0,1,0,0,0,0,0,0,2045
4262,698067,GB,JAC,PASS,10,34,3,11,20,21,17,3,3,1,8,92,5,0,1,1,0,1,0,0,0,0,0,0,2045
4262,698068,GB,JAC,PASS,11,6,3,10,46,21,17,3,3,2,7,93,5,0,1,0,0,0,0,0,0,0,0,0,2045
4262,698069,GB,JAC,PASS,12,26,3,10,40,21,17,3,3,3,7,93,5,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698070,GB,JAC,FGXP,13,2,3,10,14,21,17,3,3,4,7,93,5,0,0,0,3,0,0,0,0,0,0,0,0
4262,698071,JAC,GB,KOFF,0,6,3,10,12,17,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698072,JAC,GB,RUSH,1,35,3,10,12,17,24,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698073,JAC,GB,PASS,2,4,3,9,33,17,24,3,3,2,7,28,2,0,0,0,0,0,0,0,0,0,0,0,2044
4262,698074,JAC,GB,PASS,3,35,3,9,29,17,24,3,3,3,7,28,2,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698075,JAC,GB,RUSH,4,36,3,8,54,17,24,3,3,1,10,66,4,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698076,JAC,GB,RUSH,5,37,3,8,18,17,24,3,3,2,7,69,4,0,0,0,0,1,0,0,0,0,0,0,2044
4262,698077,JAC,GB,RUSH,6,32,3,7,41,17,24,3,3,3,2,74,4,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698078,JAC,GB,RUSH,7,39,3,7,9,17,24,3,3,1,10,76,4,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698079,JAC,GB,PASS,8,6,3,6,30,17,24,3,3,2,7,79,4,0,0,0,0,0,0,0,0,0,0,0,2044
4262,698080,JAC,GB,PASS,9,5,3,6,24,17,24,3,3,3,7,79,4,0,1,0,0,0,0,0,0,0,0,0,2044
4262,698081,JAC,GB,FGXP,10,4,3,6,19,17,24,3,3,4,7,79,4,0,0,0,3,0,0,0,0,0,0,0,0
4262,698082,GB,JAC,KOFF,0,6,3,6,15,24,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698083,GB,JAC,PASS,1,30,3,6,15,24,20,3,3,1,10,25,2,0,0,0,0,0,1,0,0,0,0,0,2045
4262,698084,GB,JAC,PASS,2,35,3,5,35,24,20,3,3,2,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698085,GB,JAC,NOPL,2,34,3,5,0,24,20,3,3,3,3,32,2,0,0,0,0,0,0,1,0,0,0,0,2045
4262,698086,GB,JAC,PASS,3,45,3,4,26,24,20,3,3,3,3,32,2,1,1,0,0,1,0,0,0,0,0,0,2045
4262,698087,GB,JAC,RUSH,4,40,3,3,41,24,20,3,3,1,10,36,2,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698088,GB,JAC,PASS,5,37,3,3,1,24,20,3,3,2,9,37,2,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698089,GB,JAC,RUSH,6,39,3,2,24,24,20,3,3,3,1,45,3,1,0,0,0,1,0,0,0,0,0,0,2045
4262,698090,GB,JAC,PASS,7,9,3,1,45,24,20,3,3,1,10,48,3,0,1,0,0,0,0,0,0,0,0,0,2045
4262,698091,GB,JAC,NOPL,7,8,3,1,36,24,20,3,3,2,10,48,3,0,0,0,0,0,0,1,0,0,0,0,2045
4262,698092,GB,JAC,RUSH,8,32,3,1,28,24,20,3,3,1,10,52,3,0,0,0,0,1,0,0,0,0,0,0,2045
4262,698093,GB,JAC,RUSH,9,37,3,0,56,24,20,3,3,2,7,55,3,1,0,0,0,1,0,0,0,0,0,0,2045
4262,698094,GB,JAC,RUSH,10,35,3,0,19,24,20,3,2,1,10,83,5,0,0,0,0,1,0,0,0,0,0,0,2045
4262,698095,GB,JAC,PASS,11,10,4,15,0,24,20,3,2,2,8,85,5,0,0,0,0,0,0,0,0,0,0,0,2045
4262,698096,GB,JAC,NOPL,11,20,4,15,0,24,20,3,2,3,8,85,5,0,0,0,0,0,0,1,0,0,0,0,2045
4262,698097,GB,JAC,RUSH,12,42,4,14,54,24,20,3,2,3,3,90,5,1,1,0,0,1,0,0,0,0,0,0,2045
4262,698098,GB,JAC,RUSH,13,41,4,14,12,24,20,3,2,1,6,94,5,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698099,GB,JAC,RUSH,14,44,4,13,31,24,20,3,2,2,3,97,5,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698100,GB,JAC,RUSH,15,43,4,12,47,24,20,3,2,3,2,98,5,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698101,GB,JAC,FGXP,16,3,4,12,4,24,20,3,2,4,2,98,5,0,0,0,3,0,0,0,0,0,0,0,0
4262,698102,JAC,GB,KOFF,0,9,4,12,1,20,27,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698103,JAC,GB,PASS,1,42,4,11,52,20,27,2,3,1,10,31,2,0,0,0,0,0,1,0,0,0,0,0,2044
4262,698104,JAC,GB,PASS,2,25,4,11,10,20,27,2,3,2,18,23,2,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698105,JAC,GB,RUSH,3,35,4,10,45,20,27,2,3,1,10,45,3,0,0,0,0,1,0,0,0,0,0,0,2044
4262,698106,JAC,GB,RUSH,4,41,4,10,10,20,27,2,3,2,4,51,3,0,0,0,0,1,0,0,0,0,0,0,2044
4262,698107,JAC,GB,RUSH,5,44,4,9,29,20,27,2,3,3,2,53,3,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698108,JAC,GB,PASS,6,28,4,8,45,20,27,2,3,4,4,51,3,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698109,JAC,GB,PASS,7,6,4,8,17,20,27,2,3,1,10,55,3,0,1,0,0,0,0,0,0,0,0,0,2044
4262,698110,JAC,GB,PASS,8,4,4,8,11,20,27,1,3,2,10,55,3,0,1,0,0,0,0,0,0,0,0,0,2044
4262,698111,JAC,GB,PASS,9,38,4,8,7,20,27,1,3,3,10,55,3,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698112,JAC,GB,PASS,10,39,4,7,29,20,27,0,3,4,3,62,4,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698113,JAC,GB,RUSH,11,43,4,6,50,20,27,0,3,1,10,71,4,0,0,1,0,1,0,0,0,0,0,0,2044
4262,698114,JAC,GB,PASS,12,5,4,6,7,20,27,0,3,2,6,75,4,0,1,0,0,0,0,0,0,0,0,0,2044
4262,698115,JAC,GB,NOPL,12,20,4,6,2,20,27,0,3,3,6,75,4,0,0,0,0,0,0,1,0,0,0,0,2044
4262,698116,JAC,GB,PASS,13,30,4,6,2,20,27,0,3,3,11,70,4,0,1,0,0,0,1,0,0,0,0,0,2044
4262,698117,JAC,GB,FGXP,14,5,4,5,17,20,27,0,3,4,13,68,4,0,0,0,3,0,0,0,0,0,0,0,0
4262,698118,GB,JAC,KOFF,0,7,4,5,12,27,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,698119,GB,JAC,RUSH,1,52,4,5,5,27,23,3,0,1,10,18,1,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698120,GB,JAC,RUSH,2,45,4,4,13,27,23,3,0,2,2,26,2,0,1,0,0,1,0,0,0,0,0,0,2045
4262,698121,GB,JAC,NOPL,2,20,4,3,28,27,23,2,0,3,4,24,2,0,0,0,0,0,0,1,0,0,0,0,2045
4262,698122,GB,JAC,PASS,3,10,4,3,28,27,23,2,0,3,9,19,1,0,1,0,0,0,0,0,0,0,0,0,2045
4262,698123,JAC,GB,PUNT,0,6,4,3,23,23,27,0,2,4,9,19,1,0,0,0,0,0,0,1,0,0,0,0,0
4262,698124,JAC,GB,PASS,1,38,4,3,17,23,27,0,2,1,10,37,2,1,1,0,0,1,0,0,0,0,0,0,2044
4262,698125,JAC,GB,RUSH,2,25,4,2,39,23,27,0,2,1,10,48,3,0,0,0,0,1,0,0,0,0,0,0,2044
4262,698126,JAC,GB,PASS,3,6,4,2,14,23,27,0,2,2,10,48,3,0,0,0,0,0,0,0,0,0,0,0,2044
4262,698127,JAC,GB,PASS,4,8,4,2,8,23,27,0,1,3,10,48,3,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698128,JAC,GB,NOPL,4,7,4,2,0,23,27,0,1,4,4,54,3,0,0,0,0,0,0,1,0,0,0,0,2044
4262,698129,JAC,GB,NOPL,4,10,4,1,53,23,27,0,1,4,14,44,3,0,0,0,0,0,0,1,0,0,0,0,2044
4262,698130,JAC,GB,PASS,5,28,4,1,43,23,27,0,1,1,10,49,3,0,0,0,0,1,0,0,0,0,0,0,2044
4262,698131,JAC,GB,PASS,6,23,4,1,15,23,27,0,1,2,4,55,3,1,1,0,0,1,0,0,0,1,0,0,2044
4262,698132,JAC,GB,PASS,7,5,4,0,52,23,27,0,1,1,10,77,4,0,0,0,0,0,0,0,0,0,0,0,2044
4262,698133,JAC,GB,PASS,8,20,4,0,47,23,27,0,1,2,10,77,4,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698134,JAC,GB,PASS,9,4,4,0,27,23,27,0,1,3,1,86,5,0,1,0,0,0,0,0,0,0,0,0,2044
4262,698135,JAC,GB,PASS,10,9,4,0,23,23,27,0,0,4,1,86,5,0,1,0,0,1,0,0,0,0,0,0,2044
4262,698136,GB,JAC,RUSH,1,25,4,0,14,27,23,0,0,1,10,15,1,0,0,0,0,0,0,0,0,0,0,0,2045
4263,698137,TEN,MIN,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,698138,TEN,MIN,RUSH,1,45,1,14,54,0,0,3,3,1,10,29,2,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698139,TEN,MIN,RUSH,2,40,1,14,9,0,0,3,3,2,4,35,2,0,1,0,0,1,0,0,0,0,0,0,2046
4263,698140,TEN,MIN,RUSH,3,39,1,13,29,0,0,3,3,3,1,38,2,1,1,0,0,1,0,0,0,0,0,0,2046
4263,698141,TEN,MIN,PASS,4,6,1,12,50,0,0,3,3,1,10,41,3,0,0,0,0,0,0,0,0,0,0,0,2046
4263,698142,TEN,MIN,PASS,5,37,1,12,44,0,0,3,3,2,10,41,3,1,1,0,0,1,0,0,0,0,0,0,2046
4263,698143,TEN,MIN,RUSH,6,42,1,12,7,0,0,3,3,1,10,53,3,1,0,0,0,1,0,0,0,0,0,0,2046
4263,698144,TEN,MIN,PASS,7,4,1,11,25,0,0,3,3,1,10,65,4,0,0,0,0,0,0,0,0,0,0,0,2046
4263,698145,TEN,MIN,RUSH,8,42,1,11,21,0,0,3,3,2,10,65,4,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698146,TEN,MIN,PASS,9,4,1,10,39,0,0,3,3,3,11,64,4,0,1,0,0,0,0,1,0,0,0,0,2046
4263,698147,MIN,TEN,PUNT,0,9,1,10,35,0,0,3,3,4,11,64,4,0,0,0,0,0,0,0,0,0,0,0,0
4263,698148,MIN,TEN,RUSH,1,24,1,10,26,0,0,3,3,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698149,MIN,TEN,PASS,2,36,1,10,2,0,0,3,3,2,9,21,2,0,0,1,0,1,0,0,0,0,0,0,2047
4263,698150,MIN,TEN,PASS,3,4,1,9,26,0,0,3,3,3,4,26,2,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698151,TEN,MIN,PUNT,0,13,1,9,22,0,0,3,3,4,4,26,2,0,0,0,0,0,0,0,0,0,0,0,0
4263,698152,TEN,MIN,RUSH,1,33,1,9,9,0,0,3,3,1,10,37,2,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698153,TEN,MIN,PASS,2,55,1,8,36,0,0,3,3,2,6,41,3,1,0,0,0,1,0,0,0,0,0,0,2046
4263,698154,TEN,MIN,RUSH,3,34,1,7,41,0,0,3,3,1,10,70,4,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698155,TEN,MIN,PASS,4,43,1,7,7,0,0,3,3,2,5,75,4,1,0,0,0,1,0,0,0,0,0,0,2046
4263,698156,TEN,MIN,RUSH,5,47,1,6,24,0,0,3,3,1,10,86,5,0,1,0,0,1,0,0,0,0,0,0,2046
4263,698157,TEN,MIN,RUSH,6,43,1,5,37,0,0,3,3,2,4,92,5,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698158,TEN,MIN,PASS,7,4,1,4,54,0,0,3,3,3,6,90,5,0,1,0,0,0,0,0,0,0,0,0,2046
4263,698159,TEN,MIN,FGXP,8,5,1,4,50,0,0,3,3,4,6,90,5,0,0,0,3,0,0,0,0,0,0,0,0
4263,698160,MIN,TEN,KOFF,0,6,1,4,45,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,698161,MIN,TEN,PASS,1,30,1,4,45,0,3,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2047
4263,698162,MIN,TEN,RUSH,2,39,1,4,8,0,3,3,3,2,2,33,2,1,0,0,0,1,0,0,0,0,0,0,2047
4263,698163,MIN,TEN,PASS,3,42,1,3,29,0,3,3,3,1,10,35,2,1,0,0,0,1,0,0,0,0,0,0,2047
4263,698164,MIN,TEN,RUSH,4,38,1,2,47,0,3,3,3,1,10,47,3,0,1,0,0,1,0,0,0,0,0,0,2047
4263,698165,MIN,TEN,RUSH,5,42,1,2,9,0,3,3,3,2,3,54,3,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698166,MIN,TEN,PASS,6,41,1,1,27,0,3,3,3,3,2,55,3,1,1,0,0,1,0,0,0,0,0,0,2047
4263,698167,MIN,TEN,PASS,7,4,1,0,46,0,3,3,3,1,10,65,4,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698168,MIN,TEN,PASS,8,22,1,0,42,0,3,3,3,2,10,65,4,1,0,0,0,1,0,0,0,0,0,0,2047
4263,698169,MIN,TEN,PASS,9,5,1,0,20,0,3,3,3,1,10,78,4,0,1,1,0,0,0,0,0,0,0,0,2047
4263,698170,MIN,TEN,RUSH,10,35,1,0,15,0,3,3,3,2,10,78,4,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698171,MIN,TEN,RUSH,11,46,2,15,0,0,3,3,3,3,1,87,5,1,0,0,0,1,0,0,0,0,0,0,2047
4263,698172,MIN,TEN,RUSH,12,33,2,14,14,0,3,3,3,1,10,89,5,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698173,MIN,TEN,RUSH,13,42,2,13,41,0,3,3,3,2,12,87,5,0,1,0,0,1,0,0,0,0,0,0,2047
4263,698174,MIN,TEN,NOPL,13,6,2,12,59,0,3,3,3,3,14,85,5,0,0,0,0,0,0,1,0,0,0,0,2047
4263,698175,MIN,TEN,RUSH,14,35,2,12,53,0,3,3,3,3,24,75,4,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698176,MIN,TEN,FGXP,15,5,2,12,18,0,3,3,3,4,18,81,5,0,0,0,0,0,0,0,0,0,0,0,0
4263,698177,TEN,MIN,RUSH,1,38,2,12,13,3,0,3,3,1,10,27,2,0,1,0,0,1,0,0,0,0,0,0,2046
4263,698178,TEN,MIN,PASS,2,41,2,11,35,3,0,3,3,2,8,29,2,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698179,TEN,MIN,PASS,3,39,2,10,54,3,0,3,3,3,2,35,2,1,0,0,0,1,0,0,0,0,0,0,2046
4263,698180,TEN,MIN,RUSH,4,36,2,10,15,3,0,3,3,1,10,47,3,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698181,TEN,MIN,NOPL,4,19,2,9,39,3,0,3,3,2,5,52,3,0,0,0,0,0,0,1,0,0,0,0,2046
4263,698182,TEN,MIN,PASS,5,41,2,9,20,3,0,3,3,2,10,47,3,0,1,0,0,1,0,0,0,0,0,0,2046
4263,698183,TEN,MIN,RUSH,6,38,2,8,39,3,0,3,3,3,1,56,3,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698184,MIN,TEN,PUNT,0,8,2,8,1,0,3,3,3,4,2,55,3,0,0,0,0,0,0,0,0,0,0,0,0
4263,698185,MIN,TEN,RUSH,1,37,2,7,53,0,3,3,3,1,10,10,1,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698186,MIN,TEN,PASS,2,33,2,7,16,0,3,3,3,2,8,12,1,1,0,0,0,1,0,0,0,0,0,0,2047
4263,698187,MIN,TEN,PASS,3,6,2,6,43,0,3,3,3,1,10,28,2,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698188,MIN,TEN,NOPL,3,19,2,6,37,0,3,3,3,2,10,28,2,0,0,0,0,0,0,1,0,0,0,0,2047
4263,698189,MIN,TEN,PASS,4,29,2,6,18,0,3,3,3,2,24,14,1,0,1,0,0,1,0,1,0,0,0,0,2047
4263,698190,MIN,TEN,PASS,5,46,2,5,49,0,3,3,3,3,22,16,1,0,1,0,0,1,0,0,0,0,0,0,2047
4263,698191,TEN,MIN,PUNT,0,8,2,5,3,3,0,3,3,4,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0
4263,698192,TEN,MIN,PASS,1,37,2,4,55,3,0,3,3,1,10,27,2,0,1,0,0,1,0,0,0,0,0,0,2046
4263,698193,TEN,MIN,PASS,2,30,2,4,18,3,0,3,3,2,4,33,2,1,1,1,0,1,0,1,0,0,0,0,2046
4263,698194,TEN,MIN,PASS,3,35,2,3,48,3,0,3,3,1,10,45,3,0,1,1,0,1,0,0,0,0,0,0,2046
4263,698195,TEN,MIN,RUSH,4,44,2,3,13,3,0,3,3,2,5,50,3,0,1,1,0,1,0,0,0,0,0,0,2046
4263,698196,TEN,MIN,PASS,5,29,2,2,29,3,0,3,3,3,1,54,3,1,1,1,0,1,0,0,0,0,0,0,2046
4263,698197,TEN,MIN,RUSH,6,36,2,2,0,3,0,3,3,1,10,70,4,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698198,TEN,MIN,PASS,7,4,2,1,24,3,0,3,3,2,8,72,4,0,1,1,0,0,0,0,0,0,0,0,2046
4263,698199,TEN,MIN,PASS,8,6,2,1,20,3,0,3,3,3,8,72,4,1,1,0,0,1,0,0,0,0,0,0,2046
4263,698200,TEN,MIN,PASS,9,5,2,1,14,3,0,3,3,1,10,80,5,0,1,0,0,0,0,0,0,0,0,0,2046
4263,698201,TEN,MIN,PASS,10,5,2,1,9,3,0,3,3,2,10,80,5,0,0,0,0,0,0,0,0,0,0,0,2046
4263,698202,TEN,MIN,PASS,11,11,2,1,4,3,0,3,3,3,10,80,5,1,1,0,0,1,0,0,0,0,0,0,2046
4263,698203,TEN,MIN,PASS,12,6,2,0,53,3,0,2,3,1,6,94,5,0,1,0,0,0,0,0,0,0,0,0,2046
4263,698204,TEN,MIN,PASS,13,6,2,0,47,3,0,2,3,2,6,94,5,1,0,0,7,0,0,0,0,0,0,0,2046
4263,698205,TEN,MIN,FGXP,13,3,2,0,41,10,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,698206,MIN,TEN,KOFF,0,6,2,0,41,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,698207,MIN,TEN,PASS,1,10,2,0,41,0,10,3,2,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698208,MIN,TEN,PASS,2,5,2,0,37,0,10,3,2,2,10,25,2,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698209,MIN,TEN,PASS,3,7,2,0,32,0,10,3,2,3,10,25,2,1,1,0,0,1,0,0,0,0,0,0,2047
4263,698210,MIN,TEN,PASS,4,5,2,0,25,0,10,2,2,1,10,38,2,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698211,MIN,TEN,PASS,5,6,2,0,20,0,10,2,2,2,10,38,2,1,1,0,0,1,0,0,0,0,0,0,2047
4263,698212,MIN,TEN,PASS,6,5,2,0,14,0,10,1,2,1,10,59,3,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698213,MIN,TEN,PASS,7,6,2,0,9,0,10,1,2,2,10,59,3,0,1,0,0,1,0,0,0,0,0,0,2047
4263,698214,MIN,TEN,FGXP,8,3,2,0,3,0,10,0,1,3,7,62,4,0,0,0,0,0,0,0,0,0,0,0,0
4263,698215,MIN,TEN,KOFF,0,11,3,15,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,698216,MIN,TEN,PASS,1,6,3,14,49,0,10,3,3,1,10,66,4,0,0,0,0,0,0,0,0,0,0,0,2047
4263,698217,MIN,TEN,RUSH,2,37,3,14,43,0,10,3,3,2,10,66,4,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698218,MIN,TEN,PASS,3,5,3,14,6,0,10,3,3,3,8,68,4,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698219,MIN,TEN,FGXP,4,5,3,14,1,0,10,3,3,4,8,68,4,0,0,0,3,0,0,0,0,0,0,0,0
4263,698220,TEN,MIN,KOFF,0,5,3,13,56,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,698221,TEN,MIN,PASS,1,34,3,13,51,10,3,3,3,1,10,20,1,0,1,0,0,1,0,0,0,0,0,0,2046
4263,698222,TEN,MIN,RUSH,2,44,3,13,17,10,3,3,3,2,4,26,2,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698223,TEN,MIN,RUSH,3,54,3,12,33,10,3,3,3,3,1,29,2,0,0,0,0,1,0,0,0,0,0,0,2046
4263,698224,MIN,TEN,PUNT,0,9,3,11,39,3,10,3,3,4,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0
4263,698225,MIN,TEN,RUSH,1,46,3,11,30,3,10,3,3,1,10,27,2,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698226,MIN,TEN,PASS,2,41,3,10,44,3,10,3,3,2,12,25,2,1,1,0,0,1,0,0,0,0,0,0,2047
4263,698227,MIN,TEN,RUSH,3,39,3,10,3,3,10,3,3,1,10,40,2,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698228,MIN,TEN,PASS,4,27,3,9,24,3,10,3,3,2,8,42,3,1,0,0,0,1,0,0,0,0,0,0,2047
4263,698229,MIN,TEN,PASS,5,32,3,8,57,3,10,3,3,1,10,56,3,1,1,0,0,1,0,0,0,0,0,0,2047
4263,698230,MIN,TEN,RUSH,6,36,3,8,25,3,10,3,3,1,10,66,4,0,0,1,0,1,0,0,0,0,0,0,2047
4263,698231,MIN,TEN,RUSH,7,33,3,7,49,3,10,3,3,2,7,69,4,1,0,0,0,1,0,0,0,0,0,0,2047
4263,698232,MIN,TEN,PASS,8,4,3,7,16,3,10,3,3,1,10,77,4,0,1,0,0,0,0,0,0,0,0,0,2047
4263,698233,MIN,TEN,RUSH,9,40,3,7,12,3,10,3,3,2,10,77,4,0,0,0,0,1,0,0,0,0,0,0,2047
4263,698234,MIN,TEN,RUSH,10,28,3,6,32,3,10,3,3,3,11,76,4,0,1,0,0,1,0,0,0,0,0,0,2047
4263,698235,MIN,TEN,FGXP,11,5,3,6,4,3,10,3,3,4,2,85,5,0,0,0,3,0,0,0,0,0,0,0,0
4263,698236,TEN,MIN,KOFF,0,6,3,5,59,10,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,698237,TEN,MIN,PASS,1,42,3,5,53,10,6,3,3,1,10,34,2,0,0,0,0,0,1,0,0,0,0,0,2046
