gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,pdo1,ptm2,pen2,desc2,cat2,pey2,pdo2,ptm3,pen3,desc3,cat3,pey3,pdo3,ints,iry,fum,frcv,fry,forc,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,lt,lg,c,rg,rt
4262,698019,(11:09) (No Huddle) T.Yeldon up the middle to GB 25 for 1 yard (J.Ryan; M.Burnett).,JAC,GB,RUSH,6,36,2,11,9,7,7,2,3,1,10,74,4,1,,,,Y,,TY-0150,,MD,JR-3650,MB-5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698020,(10:33) B.Bortles pass short left to A.Hurns pushed ob at GB 17 for 8 yards (S.Shields).,JAC,GB,PASS,7,28,2,10,33,7,7,2,3,2,9,75,4,8,Y,,,,,,,,,,BB-2425,Y,,SL,AH-3900,,SS-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698021,(10:05) (Shotgun) T.Yeldon up the middle to GB 14 for 3 yards (D.Randall).,JAC,GB,RUSH,8,41,2,10,5,7,7,2,3,3,1,83,5,3,Y,Y,Y,,,TY-0150,,MD,DR-0450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698022,(9:24) (No Huddle) T.Yeldon up the middle to GB 15 for -1 yards (C.Ringo).,JAC,GB,RUSH,9,46,2,9,24,7,7,2,3,1,10,86,5,-1,,,,Y,,TY-0150,,MD,CR-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698023,(8:38) (Shotgun) B.Bortles pass incomplete short left to A.Robinson.,JAC,GB,PASS,10,5,2,8,38,7,7,2,3,2,11,85,5,,,,Y,,,,,,,,BB-2425,,,SL,AR-1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698024,(8:33) (Shotgun) B.Bortles pass short middle to T.Yeldon to GB 8 for 7 yards (D.Randall).,JAC,GB,PASS,11,41,2,8,33,7,7,1,3,3,11,85,5,7,,,Y,,,,,,,,BB-2425,Y,,SM,TY-0150,,DR-0450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698025,"(7:52) J.Myers 26 yard field goal is GOOD, Center-C.Tinker, Holder-B.Nortman.",JAC,GB,FGXP,12,4,2,7,52,7,7,1,3,4,4,92,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,JM-7000,26,Y,,,,,,,,,,,,,,,,,,
4262,698026,"J.Myers kicks 65 yards from JAC 35 to end zone, Touchback.",GB,JAC,KOFF,0,6,2,7,48,7,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JM-7000,65,40,Y,,,,,,,
4262,698027,(7:48) (Shotgun) E.Lacy right end to GB 30 for 5 yards (P.Posluszny).,GB,JAC,RUSH,1,35,2,7,48,7,10,3,1,1,10,25,2,5,Y,,Y,,,EL-0010,,RE,PP-0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698028,"(7:16) (No Huddle, Shotgun) R.Cobb up the middle to GB 36 for 6 yards (D.Skuta).",GB,JAC,RUSH,2,27,2,7,16,7,10,3,1,2,5,30,2,6,Y,Y,Y,Y,,RC-1500,,MD,DS-2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698029,"(6:49) (No Huddle, Shotgun) E.Lacy up the middle to GB 42 for 6 yards (T.Smith).",GB,JAC,RUSH,3,37,2,6,49,7,10,3,1,1,10,36,2,6,Y,,Y,Y,,EL-0010,,MD,TS-2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698030,"(6:12) (No Huddle, Shotgun) A.Rodgers pass deep left to D.Adams ran ob at JAC 42 for 16 yards.",GB,JAC,PASS,4,38,2,6,12,7,10,3,1,2,4,42,3,16,Y,Y,Y,Y,,,,,,,AR-1300,Y,,DL,DA-0212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698031,(5:34) (Shotgun) A.Rodgers pass short left to D.Adams to JAC 37 for 5 yards (J.Ramsey; Y.Ngakoue).,GB,JAC,PASS,5,34,2,5,34,7,10,2,1,1,10,58,3,5,Y,,Y,,,,,,,,AR-1300,Y,,SL,DA-0212,,YN-0100,JR-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698032,"(5:00) (No Huddle, Shotgun) A.Rodgers pass short left to J.Nelson to JAC 29 for 8 yards (P.Posluszny).",GB,JAC,PASS,6,33,2,5,0,7,10,2,1,2,5,63,4,8,Y,Y,Y,Y,,,,,,,AR-1300,Y,,SL,JN-0900,,PP-0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698033,"(4:27) (No Huddle, Shotgun) A.Rodgers pass short right to E.Lacy to JAC 12 for 17 yards (T.Gipson).",GB,JAC,PASS,7,41,2,4,27,7,10,2,1,1,10,71,4,17,Y,Y,Y,Y,,,,,,,AR-1300,Y,,SR,EL-0010,,TG-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698034,"(3:46) (No Huddle, Shotgun) A.Rodgers pass short right to J.Nelson to JAC 6 for 6 yards (D.House).",GB,JAC,PASS,8,32,2,3,46,7,10,2,1,1,10,88,5,6,Y,,Y,Y,,,,,,,AR-1300,Y,,SR,JN-0900,,DH-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698035,"(3:14) (No Huddle, Shotgun) A.Rodgers pass short middle to J.Nelson for 6 yards, TOUCHDOWN.",GB,JAC,PASS,9,9,2,3,14,7,10,2,1,2,4,94,5,6,Y,Y,Y,Y,7,,,,,,AR-1300,Y,,SM,JN-0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698036,"M.Crosby extra point is GOOD, Center-B.Goode, Holder-J.Schum.",GB,JAC,FGXP,9,3,2,3,5,14,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,MC-3000,33,Y,,,,,,,,,,,,,,,,,,
4262,698037,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",JAC,GB,KOFF,0,6,2,3,5,10,14,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC-3000,65,40,Y,,,,,,,
4262,698038,(3:05) (Shotgun) D.Robinson up the middle to JAC 27 for 2 yards (J.Ryan).,JAC,GB,RUSH,1,35,2,3,5,10,14,1,2,1,10,25,2,2,,,Y,,,DR-2250,,MD,JR-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698039,(3:00) (Shotgun) B.Bortles pass short left to T.Yeldon to JAC 38 for 11 yards (B.Martinez).,JAC,GB,PASS,2,29,2,3,0,10,14,1,1,2,8,27,2,11,Y,Y,Y,,,,,,,,BB-2425,Y,,SL,TY-0150,,BM-0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698040,(2:31) B.Bortles pass short middle to J.Thomas to JAC 48 for 10 yards (M.Burnett).,JAC,GB,PASS,3,31,2,2,31,10,14,1,1,1,10,38,2,10,Y,Y,,,,,,,,,BB-2425,Y,,SM,JT-2000,,MB-5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698041,(2:00) (Shotgun) B.Bortles pass deep right to A.Hurns to GB 22 for 30 yards (Q.Rollins) [M.Daniels].,JAC,GB,PASS,4,8,2,2,0,10,14,1,1,1,10,48,3,30,Y,Y,Y,,,,,,,,BB-2425,Y,,DR,AH-3900,,QR-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698042,(1:52) (Shotgun) T.Yeldon up the middle to GB 22 for no gain (M.Burnett).,JAC,GB,RUSH,5,33,2,1,52,10,14,1,1,1,10,78,4,0,,,Y,,,TY-0150,,MD,MB-5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698043,(1:19) (Shotgun) B.Bortles pass incomplete short middle to A.Hurns (J.Ryan).,JAC,GB,PASS,6,5,2,1,19,10,14,1,1,2,10,78,4,,,,Y,,,,,,,,BB-2425,,,SM,AH-3900,JR-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698044,"(1:14) (Shotgun) B.Bortles pass deep right to J.Thomas for 22 yards, TOUCHDOWN.",JAC,GB,PASS,7,5,2,1,14,10,14,1,1,3,10,78,4,22,Y,Y,Y,,7,,,,,,BB-2425,Y,,DR,JT-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698045,"J.Myers extra point is GOOD, Center-C.Tinker, Holder-B.Nortman.",JAC,GB,FGXP,7,3,2,1,9,17,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,JM-7000,33,Y,,,,,,,,,,,,,,,,,,
4262,698046,"J.Myers kicks 65 yards from JAC 35 to end zone, Touchback.",GB,JAC,KOFF,0,6,2,1,9,14,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JM-7000,65,40,Y,,,,,,,
4262,698047,"(1:09) (Shotgun) A.Rodgers pass incomplete deep right to J.Cook. PENALTY on JAC-J.Cyprien, Defensive Pass Interference, 30 yards, enforced at GB 25 - No Play.",GB,JAC,NOPL,0,20,2,1,9,14,17,1,1,1,10,25,2,,,Y,,,,,,,,,,,,,,,,,,,JAC,JC-6400,Defensive Pass Interference,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698048,(1:02) (Shotgun) A.Rodgers pass short middle to J.Starks to JAC 39 for 6 yards (J.Cyprien).,GB,JAC,PASS,1,20,2,1,2,14,17,1,1,1,10,55,3,6,Y,,Y,,,,,,,,AR-1300,Y,,SM,JS-6200,,JC-6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698049,"(:42) (No Huddle, Shotgun) A.Rodgers pass short left to R.Cobb to JAC 29 for 10 yards (J.Ramsey).",GB,JAC,PASS,2,14,2,0,42,14,17,1,1,2,4,61,4,10,Y,Y,Y,Y,,,,,,,AR-1300,Y,,SL,RC-1500,,JR-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698050,"(:28) (No Huddle, Shotgun) A.Rodgers spiked the ball to stop the clock.",GB,JAC,PASS,3,1,2,0,28,14,17,1,1,1,10,71,4,0,,,Y,Y,,,,,,,AR-1300,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698051,(:27) (No Huddle) A.Rodgers pass incomplete deep left to J.Cook.,GB,JAC,PASS,4,7,2,0,27,14,17,1,1,2,10,71,4,,,,,Y,,,,,,,AR-1300,,,DL,JC-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698052,"(:20) (Shotgun) A.Rodgers pass deep middle to D.Adams for 29 yards, TOUCHDOWN [J.Ramsey]. Penalty on JAC-D.House, Defensive Pass Interference, declined.",GB,JAC,PASS,5,7,2,0,20,14,17,1,1,3,10,71,4,29,Y,Y,Y,,7,,,,,,AR-1300,Y,,DM,DA-0212,,,,,,JAC,DH-4000,Defensive Pass Interference,5,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698053,"M.Crosby extra point is GOOD, Center-B.Goode, Holder-J.Schum.",GB,JAC,FGXP,5,3,2,0,13,21,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,MC-3000,33,Y,,,,,,,,,,,,,,,,,,
4262,698054,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",JAC,GB,KOFF,0,6,2,0,13,17,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC-3000,65,40,Y,,,,,,,
4262,698055,(:13) B.Bortles kneels to JAC 24 for -1 yards.,JAC,GB,RUSH,1,25,2,0,13,17,21,1,1,1,10,25,2,-1,,,,,,BB-2425,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698056,"J.Myers kicks 65 yards from JAC 35 to end zone, Touchback.",GB,JAC,KOFF,0,6,3,15,0,21,17,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JM-7000,65,40,Y,,,,,,,
4262,698057,"(15:00) PENALTY on GB-A.Rodgers, Delay of Game, 5 yards, enforced at GB 25 - No Play.",GB,JAC,NOPL,0,20,3,15,0,21,17,3,3,1,10,25,2,,,,,,,,,,,,,,,,,,,,,,GB,AR-1300,Delay of Game,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698058,(15:00) (Shotgun) E.Lacy up the middle to GB 26 for 6 yards (P.Posluszny; T.Smith).,GB,JAC,RUSH,1,35,3,15,0,21,17,3,3,1,15,20,1,6,Y,,Y,,,EL-0010,,MD,TS-2050,PP-0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698059,"(14:32) (No Huddle, Shotgun) A.Rodgers pass short left to J.Nelson to GB 29 for 3 yards (J.Cyprien).",GB,JAC,PASS,2,34,3,14,32,21,17,3,3,2,9,26,2,3,,,Y,Y,,,,,,,AR-1300,Y,,SL,JN-0900,,JC-6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698060,"(13:58) (No Huddle, Shotgun) A.Rodgers pass short right to J.Nelson to GB 37 for 8 yards (D.House).",GB,JAC,PASS,3,36,3,13,58,21,17,3,3,3,6,29,2,8,Y,Y,Y,Y,,,,,,,AR-1300,Y,,SR,JN-0900,,DH-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698061,(13:22) (No Huddle) A.Rodgers pass incomplete short right to E.Lacy.,GB,JAC,PASS,4,6,3,13,22,21,17,3,3,1,10,37,2,,,,,Y,,,,,,,AR-1300,,,SR,EL-0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698062,(13:16) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams [Y.Ngakoue].,GB,JAC,PASS,5,8,3,13,16,21,17,3,3,2,10,37,2,,,,Y,,,,,,,,AR-1300,,,DL,DA-0212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698063,(13:08) (Shotgun) A.Rodgers pass deep middle to R.Cobb to JAC 31 for 32 yards (J.Cyprien).,GB,JAC,PASS,6,47,3,13,8,21,17,3,3,3,10,37,2,32,Y,Y,Y,,,,,,,,AR-1300,Y,,DM,RC-1500,,JC-6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698064,"(12:21) (No Huddle, Shotgun) J.Starks up the middle to JAC 30 for 1 yard (J.Cyprien).",GB,JAC,RUSH,7,37,3,12,21,21,17,3,3,1,10,69,4,1,,,Y,Y,,JS-6200,,MD,JC-6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698065,(11:44) (Shotgun) A.Rodgers pass incomplete short left to R.Cobb.,GB,JAC,PASS,8,4,3,11,44,21,17,3,3,2,9,70,4,,,,Y,,,,,,,,AR-1300,,,SL,RC-1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698066,(11:40) (Shotgun) A.Rodgers pass deep left to R.Rodgers to JAC 8 for 22 yards (J.Cyprien).,GB,JAC,PASS,9,20,3,11,40,21,17,3,3,3,9,70,4,22,Y,Y,Y,,,,,,,,AR-1300,Y,,DL,RR-1050,,JC-6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698067,"(11:20) (No Huddle, Shotgun) A.Rodgers pass short right to J.Nelson to JAC 7 for 1 yard (D.Gratz).",GB,JAC,PASS,10,34,3,11,20,21,17,3,3,1,8,92,5,1,,,Y,Y,,,,,,,AR-1300,Y,,SR,JN-0900,,DG-2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698068,(10:46) (Shotgun) A.Rodgers pass incomplete short left to D.Adams.,GB,JAC,PASS,11,6,3,10,46,21,17,3,3,2,7,93,5,,,,Y,,,,,,,,AR-1300,,,SL,DA-0212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698069,(10:40) (Shotgun) A.Rodgers pass short left to R.Cobb to JAC 7 for no gain (P.Amukamara).,GB,JAC,PASS,12,26,3,10,40,21,17,3,3,3,7,93,5,0,,,Y,,,,,,,,AR-1300,Y,,SL,RC-1500,,PA-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698070,"(10:14) M.Crosby 25 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum.",GB,JAC,FGXP,13,2,3,10,14,21,17,3,3,4,7,93,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,MC-3000,25,Y,,,,,,,,,,,,,,,,,,
4262,698071,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",JAC,GB,KOFF,0,6,3,10,12,17,24,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC-3000,65,40,Y,,,,,,,
4262,698072,(10:12) (Shotgun) B.Bortles left end to JAC 28 for 3 yards (J.Ryan).,JAC,GB,RUSH,1,35,3,10,12,17,24,3,3,1,10,25,2,3,,,Y,,,BB-2425,,LE,JR-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698073,(9:33) B.Bortles pass incomplete short middle to T.Yeldon.,JAC,GB,PASS,2,4,3,9,33,17,24,3,3,2,7,28,2,,,,,,,,,,,,BB-2425,,,SM,TY-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698074,(9:29) (Shotgun) B.Bortles pass deep middle to A.Hurns ran ob at GB 34 for 38 yards (H.Clinton-Dix).,JAC,GB,PASS,3,35,3,9,29,17,24,3,3,3,7,28,2,38,Y,Y,Y,,,,,,,,BB-2425,Y,,DM,AH-3900,,HC-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698075,(8:54) (Shotgun) T.Yeldon up the middle to GB 31 for 3 yards (J.Ryan).,JAC,GB,RUSH,4,36,3,8,54,17,24,3,3,1,10,66,4,3,,,Y,,,TY-0150,,MD,JR-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698076,(8:18) T.Yeldon up the middle to GB 26 for 5 yards (B.Martinez).,JAC,GB,RUSH,5,37,3,8,18,17,24,3,3,2,7,69,4,5,Y,,,,,TY-0150,,MD,BM-0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698077,(7:41) (Shotgun) D.Robinson up the middle to GB 24 for 2 yards (C.Matthews).,JAC,GB,RUSH,6,32,3,7,41,17,24,3,3,3,2,74,4,2,Y,Y,Y,,,DR-2250,,MD,CM-0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698078,(7:09) (Shotgun) D.Robinson left end to GB 21 for 3 yards (B.Martinez).,JAC,GB,RUSH,7,39,3,7,9,17,24,3,3,1,10,76,4,3,,,Y,,,DR-2250,,LE,BM-0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698079,(6:30) B.Bortles pass incomplete deep left to A.Robinson.,JAC,GB,PASS,8,6,3,6,30,17,24,3,3,2,7,79,4,,,,,,,,,,,,BB-2425,,,DL,AR-1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698080,(6:24) (Shotgun) B.Bortles pass incomplete short left to A.Robinson.,JAC,GB,PASS,9,5,3,6,24,17,24,3,3,3,7,79,4,,,,Y,,,,,,,,BB-2425,,,SL,AR-1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KB-0750,CR-0637,LJ-0750,BL-1150,TS-1275
4262,698081,"(6:19) J.Myers 39 yard field goal is GOOD, Center-C.Tinker, Holder-B.Nortman.",JAC,GB,FGXP,10,4,3,6,19,17,24,3,3,4,7,79,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,JM-7000,39,Y,,,,,,,,,,,,,,,,,,
4262,698082,"J.Myers kicks 65 yards from JAC 35 to end zone, Touchback.",GB,JAC,KOFF,0,6,3,6,15,24,20,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JM-7000,65,40,Y,,,,,,,
4262,698083,(6:15) A.Rodgers sacked at GB 25 for 0 yards (J.Odrick).,GB,JAC,PASS,1,30,3,6,15,24,20,3,3,1,10,25,2,0,,,,,,,,,,,AR-1300,,,,,,,,JO-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698084,(5:35) (Shotgun) A.Rodgers pass short left to J.Cook to GB 32 for 7 yards (J.Ramsey).,GB,JAC,PASS,2,35,3,5,35,24,20,3,3,2,10,25,2,7,Y,,Y,,,,,,,,AR-1300,Y,,SL,JC-4300,,JR-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698085,"(5:00) (Shotgun) A.Rodgers pass short left to R.Cobb to GB 41 for 9 yards (P.Posluszny). Penalty on GB-R.Cobb, Face Mask (15 Yards), offsetting, enforced at GB 32 - No Play. Penalty on JAC-M.Jackson, Unnecessary Roughness, offsetting.",GB,JAC,NOPL,2,34,3,5,0,24,20,3,3,3,3,32,2,,,,,,,,,,,,,,,,,,,,,,GB,RC-1500,Face Mask,6,,O,JAC,MJ-0030,Unnecessary Roughness,6,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
4262,698086,(4:26) (Shotgun) A.Rodgers pass short left to R.Cobb to GB 36 for 4 yards (T.Gipson).,GB,JAC,PASS,3,45,3,4,26,24,20,3,3,3,3,32,2,4,Y,Y,Y,,,,,,,,AR-1300,Y,,SL,RC-1500,,TG-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB-0350,JS-5450,LT-0150,DB-0750,JT-3350
